1 "" then missed his chance to switch back. He must team up with JFK and fight an ancient Egyptian mummy for the souls of their fellow residents."
1  then mate for life. Hubie finds a spiffy stone
1  then lives simultaneously in his past
1  then it's yellow meat... Or if you are Native American
1  then goes to one of her former boyfriends
1  then gets involved in a case of mistaken identity. As an international plot unravels around him
1 "The next great psycho horror slasher has given a documentary crew exclusive access to his life as he plans his reign of terror over the sleepy town of Glen Echo
1  the new resident falls for his compassionate foster sister
1  the new girl in town
1  the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out
1  then-Captain Ben Marco
1  the Nazis construct a gigantic space fortress with a massive armada of flying saucers."
1  the mysterious woman down the street who has visitors day and night
1  The Mummy Returns)
1  the much respected Lord of the Danes
1  the movies
1  the mouthy son of a criminal
1  the motion picture is comprised of 26 individual chapters
1  the mother and son gradually learn his true story as their options become increasingly limited."
1  the most prestigious designer in the city. Ms. Hall works Wendy around the clock
1  the most powerful underground organization ever to walk the earth."
1  the most loathsome outlaw in the universe
1  the most exhilarating sort of milestone. For Marina
1  the most daredevil driver on the circuit
1 "The more you love
1  the more isolated he becomes until there is nothing left standing between him and the bullet his debtors intend to fire his way."
1  the MLB executive who first signed Robinson to the minors and then helped to bring him up to the show."
1  The Mists of Avalon tells the familiar tale but with an important twist: The story is told through the eyes of the women who wielded power behind King Arthur's throne. Filmed on location in Prague
1  the mission becomes a jumbo-sized headache!"
1  the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails
1  the military's most ferocious bio-mechanical combat droid. It is cunning
1  the military is ready to bomb the whole area."
1  the middle-class JoÃ£o Guilherme Estrella is introduced to the world of drugs consuming maconha and cocaine first and later becoming a drug-dealer with many connections inclusive in Europe. However
1  the MiB must track down the terrorist and prevent the destruction of Earth. It's just another typical day for the Men in Black."
1  the methods of human sacrifice using chainsaws their choice of appeasing their deity. What Chandler learns is that Samantha has revenge in store for ""The Master"" and his bevy of blood-thirsty
1  the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission."
1  the media arrange an auspicious meeting between the two."
1  the mean and corrupt local county commissioner who hates The Dukes evicts The Dukes from their farm. Bo and Duke travels to Atlanta and meets up with old friend Katie Johnson and her friend Annette as they set out to find out why Boss Hogg has evicted them from their farm and what he plans to do. With local ace race car driver Billy Prickett in town to take part in the Annual Hazzard Road Race rally
1  the mayor (Russell Crowe). Billy's relentless pursuit of justice
1  the Maynard family moves into their dream house. It's a dream that quickly descends into a panic stricken nightmare as the family discovers a horrifying truth
1  the Matriarch General
1  the mate of tribe's head muscle man
1  the Marvel One-Shots and ""Marvel's Agents of S.H.I.E.L.D."""
1  the Marshals Service closing in
1  the marriage of Gabe and Judy gets more and more strained
1  the man struggles to make peace with his past so that he can move on and find happiness."
1  the man sails unknowingly into the path of a violent storm. Despite his success in patching the breached hull
1  the manipulative and egotistical Johhny and becomes enmeshed in a sensual
1 "The Mambo Kings tells the story of CÃ©sar and Nestor Castillo
1  the makeup effects
1 "The major sub-plot circles around the youngest Griffin
1  the magician finds he isn't the only one with a few tricks up his sleeve!"
1  the machine works through a wireless keyboard. The machine can create with their settings
1  the lovesick young man -- whom everyone still thinks is after some taboo thrills -- must race across the country to stop her from marrying another man."
1  The Lost Battalion is set in 1918 during the final months of WWI. Assigned to capture an enemy stronghold in Charlvaux at the height of the Argonne campaign
1  the Longstreet parents decide to invite the Cowan parents to their Brooklyn apartment to deal with the incident in a civilized manner."
1  THE LONG DAY CLOSES) is an impressionistic view of a working-class family in 1940s and 1950s Liverpool
1  the lonely wife of a mine executive
1  the lives of a divorced dad
1  the Lion
1  the line between 'job' and 'yob' becomes more unclear as time passes . . ."
1  the Legion of Doom
1  the leader of a sect called the Necromongers. Riddick is charged with stopping the Necromonger army
1  the leader of an undercover narcotics team
1  the latest 'Food Matters' film.  'Hungry For Change' exposes shocking secrets the diet
1  the last of the Emperors of China
1  the last major fighter carrier leads a makeshift fugitive fleet in a desperate search for the legendary planet Earth. This film is adapted from a television series that aired on ABC from September 17
1  the land is now being destroyed by an evil sorceress
1  the knot of adolescent complexity is unraveled through the coming of age stories of four teen-age girls."
1  the King finds out and relieves Merivel of his position and wealth. His fall from grace leaves Merivel where he first started. And through his travels and reunions with an old friend
1 "" the kids stage a coup and reclaim their summer of fun."
1  the kids' spend all their time in rehearsal for a grueling schedule that involves a new show every two weeks. Several personal stories come to the fore."
1  the kids are again having nightmares about deceased child murderer Freddy Krueger. This time
1  the kids and the wife. She needs more: she needs to be Eleanor."
1  the kidnapped daughter of a Ukranian government official
1  the juicy jottings soon make their way into the hands of the whole neighborhood
1  the Japanese occupy the Shanghai International Settlement
1  the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack."
1  their worlds collide--and the impact is both exotic and explosive."
1  their wives take a bold approach to revitalize their marriages: they grant the guys a ""hall pass""
1  their travels through Europe
1  their step back from center stage
1  their sons have developed a friendship as strong as that which binds their mothers. One summer
1  their sexual attraction to each other and their enjoyment in destroying the lives of their peers."
1  their retroviral drug is running out."
1  their relationship alternates between states of oblivion
1  their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways
1  their quest for revenge puts them deep in enemy territory and up against an unexpected threat."
1  their new luxury apartment block
1  their mothers
1  their lives start to spin out of control
1  their kids and their two dogs
1  their journey becomes a race against time as they are drawn into a world Ben knows only from his motherâ€™s folktales. But this is no bedtime story; these fairy folk have been in our world far too long. It soon becomes clear to Ben that Saoirse is the key to their survival."
1  their idyll comes to an abrupt end.  A hot air balloon drifts into the field
1  their husbands need to watch the kids. What can go wrong?"
1  their giant predators
1  their gear and the weather are juxtaposed with the sea adventure."
1  their father. She thinks and hopes they may reconcile
1  their faces hidden behind masks. The couple find themselves in a violent struggle
1  their every move is watched over by their overbearing and tyrannical mother while their father
1  their equilibrium comes crashing down
1 "" their efforts are threatened by Miss Balbricker
1  their drones have been used by the military for years
1  their courage and resilience are tested as they navigate a world full of risks and promise
1  their communication
1  the IRA member who led the 1981 hunger strike in which Republican prisoners tried to win political status. It dramatises events in the Maze prison in the six weeks prior to Sandsâ€™ death."
1  the Indian woman he falls deeply in love with
1  the increasing uncertainty of the mission causes the men to turn on each other to fight for their own survival."
1  the incarcerated half of the pair of high-tech thieves responsible for the missing gold. His partner
1  the implantation of another person's idea into a target's subconscious."
1  the immature William finds himself in Copenhagen
1  the icons of game design
1  the hypnotic snake Kaa and the loveable
1  the hunter Jeff arrives with his team to hunt the predators."
1  the humbled champ turns to former bitter rival Apollo Creed to help him regain his form for a rematch with Lang."
1 "The human race is threatened by a powerful creature
1  the Hulk's struggle to escape makes a malfunction in the shuttle causing Hulk to land on the planet Sakaar where he is sold into slavery and trained as a gladiator."
1  the hour-long special will take a detailed look at the company's journey from fledgling comics publisher to multi-media juggernaut. Hosted by Emily VanCamp (S.H.I.E.L.D. Agent Sharon Carter)
1  the hottest girl in high school. During his graduation speech
1  the high-flying successful owner of the hottest nightclub in town
1  the Henderson family's car hits an animal in the road. At first they fear it was a man
1  the head of Kennedy High School
1  the happy duo helps others solve their existential issues
1  the guests start dying
1  the guests
1  the group who include such heroes as Mr. Furious (Stiller)
1  the Grinch is irritated at the thought of the nearby village having a happy time celebrating Christmas. So disguised as Santa Claus
1  the Griffins are hilariously forced to confront their past
1  the grieving man sets out for justice and redemption by whatever means available to him."
1  The Green Prince is a gripping account of terror
1  the Greek goddess of dawn) that was shown at Disney theme parks from 1986 through the 1990s."
1  the Great Prince
1  the great god Zeus. Along with his friends Pegasus
1  the greatest mystery of his past is about to become the most dangerous case he has ever faced."
1 "The Great Depression hits home for nine year old Kit Kittredge when her dad loses his business and leaves to find work. Oscar nominee Abigail Breslin stars as Kit
1  the Grand Inquisitor
1  the government sends in an elite military task force to contain the outbreak. Alice and Rain are charged with leading the mission. But they only have three hours before the pathogen becomes airborne and infects the world."
1  the Gladers take on WCKDâ€™s vastly superior forces and uncover its shocking plans for them all."
1  the girls work together as a team to foil a plot and save the prince. It's all for one and one for all!"
1  the girls meet an old beggar who gives them a magical mirror. As they clean the mirror and sing
1  the girls find themselves far from their New York destination and their holiday dreams. Now stranded at a remote inn in the tiny town of Tannenbaum
1  the girls are sent to the same summer camp where they meet
1  the giant lizard is loose in Manhattan
1  the Ghota
1  the Gen-X quartet soon begins to realize that reality isn't all it's cracked up to be."
1  the gang finds themselves under suspicion by the local Sheriff. But that's only the beginning as nearly all of the town's quirky residents become possessed by an evil spirit and pin down the friends inside the B&amp;B."
1  the games unleashes its deadly curse
1  the galaxy's most loathsome and dreadful gangster. Once reunited
1  the future of the flailing football program is in jeopardy
1  the future leader of the resistance
1  the future Duke of Wellington and is promoted to Lieutenant. In order to pay the troops Wellesley needs a money draft from the banker Rothschild
1  The Furious Five - Tigress
1  the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident
1  the friends stumble across an alien spacecraft
1  the friends find their connection tested for the first time."
1  the fretful Marlin and his young son Nemo
1  the French were defeated by the Germans early in World War II
1  the four men he protected with silence celebrate his freedom with a congratulatory dinner. The meal is a lavish array of sushi
1  the four leads must evade infection while also pursuing the root of the epidemic
1  The Fountain is a story of love
1  the founding of their companies
1  the flame of their love needs a spark.  To kick things up a notch
1  the flamboyant trio shows the local homophobic rednecks that appearing different doesn't mean they don't have humanity in common."
1  the first world war from his point of view
1  the first responder ship sent to rescue them. Four crew members of the O'Bannon have survived. But what happened to the rest of the crew? What were they doing? What secrets are they keeping? All to be revealed...in the Aftermath! --- Dead Space: Aftermath is a fast paced
1  the first physicist to understand his ideas."
1  the first African-American to win the Heisman Trophy."
1  the film will fully explore the complexities of the man by telling the story uniquely from Marlon's perspective
1 "The film's name comes from the song ""Stand By Me"" by Ben E. King from 1961. The song was also the theme song. This film was modeled from a novella by Stephen King called ""The Body"" and was the ninth filmed story from the author. The film tells the story of a group of 10-year-old friends out on their own and the trials and tribulation they are confronted with along the journey."
1  the film raises questions about sustainability
1  the film is set in the privileged beach community of East Hampton
1  the film highlights the cruelty of performing vivisection and animal research for its own sake."
1  the film follows the story of a boy struggling to survive on his own in a hotel in St. Louis after his mother is committed to a sanatorium with tuberculosis. His father
1  the film focuses on the battle of wills between the perfectionist artist and the impatient Pope who commissions (and eventually commands) him to paint the famed chapel."
1  the film explores a building of trust and friendship. Kevin
1  the film depicts the variety of experiences of abuse."
1  the film balances the tough dialogue
1  the film
1  the ferocious furballs are on the rampage again."
1  the FBI and a couple of street gangs on their backs as they attempt to make their way back to Paris."
1  the FBI
1  the faster the victim dies. Marsh and her team must find the elusive killer before time runs out."
1  the farm's owners. Rocky and Ginger lead their fellow chickens in a great escape from the murderous farmers and their farm of doom."
1 "The Farmer family is in big debts; they might lose their house soon. The seven year old Farmer twins
1  the family turns on one another. Beyond their worst fears
1  the family dog
1  the ""family business"" is on the rocks
1  the fabled ""city of gold
1  the explorers brave poisonous insects
1  the expedition is forced to contend with the unforgiving conditions of the high plain desert."
1  the ex-con who just regained his freedom must defend her life
1  the Evil Queen (Evvie) and Jafar (Jay)."
1 The evil Iago pretends to be friend of Othello in order to manipulate him to serve his own end in the film version of this Shakespeare classic.
1  the evil force grows stronger and her friends begin to pay the price. Now she must stop this ultimate evil before the entire campus falls prey."
1  the eternally perky
1  the epic 3D fantasy-adventure 47 Ronin is born.  Keanu Reeves leads the cast as Kai
1  ""The English Patient"" tells the story of Count AlmÃ¡sy who is a Hungarian map maker employed by the Royal Geographical Society to chart the vast expanses of the Sahara Desert along with several other prominent explorers. As World War II unfolds
1  the Emperor assigns them a secret mission
1  the elusive street artist Banksy launched a month-long residency in New York
1  the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos."
1  the elite 6th Ranger Battalion is given a mission of heroic proportions: push 30 miles behind enemy lines and liberate over 500 prisoners of war."
1 "The Elder boys return to Clearwater
1  the Easter Bunny's teenage son
1  the duo will have to resort their old tricks to restore order."
1  the duo quickly finds themselves caught up in the crosscurrents of love and money."
1  the duo begin to sense that they may have more feelings for each other than they previously thought."
1  the Duke of Castlebury. Feeling out of place as a commoner
1  the diverse team of young animals will learn how to utilize each of their unique abilities to solve problems and accomplish tasks to maintain balance within the Circle of Life
1  the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business."""
1  the director of the city's emergency management service
1  the directionless Anthony joins his friend Dignan
1  the dialog follows the book closely. This was originally a 6-part series from the BBC"
1  the diabolical Jason ships out abroad a teen-filled ""love boat"" bound for New York
1  the desperate men turn to a volcano for aid."
1  the demonic mascot of ""Hella-Burger
1  the deep space salvage ship Mother III locates the vanished starship Demeter in the Carpathian System. Captain Abraham Van Helsing and his crew composed of the blonde assistant Aurora Ash; the crippled navigator Arthur ""The Professor"" Holmwood
1  the deep sea and various major evolutionary groups of creatures: plants
1  the deep freeze is over
1  the daughter of the town's minister. Jamie has a ""to-do"" list for her life and also a very big secret she must keep from Landon."
1  the daughter of Robin Hood. Possessing the cunning skills of her legendary father and the beauty and intelligence of her mother Maid Marian
1  the daughter of a strict Indian couple in London
1  the dark spiritâ€™s haunting grows obsessive. Soon the woman begins to exhibit weirdly irrational behavior as the thin line between sanity and possession begins to unravel. Is she battling her inner demons
1  the criminal mastermind breaks out of prison and kidnaps Danny's fiancee. To save her
1  the crew passes the time using advanced virtual reality modules that allow them to take on various identities. But as the ship approaches a critical phase of their journey
1  the crew discover that the target for the day is Dresden
1  the courtroom proceedings fuel an enormous amount of sensationalized stories and headlines in newspapers throughout the country
1  the couple begins to suspect their employers have their own agenda. Hitting upon the real plan
1  the country's Astro-Investigation and Defense Service is called in to deal with the problem. Things are complicated due to Giles
1  the counter jockeys play hockey on the roof
1  the council estate from hell. Here he finds himself terrorized by a gang of syringe wielding feral children
1  the corrupt sheriff and Guy Gisborne
1  the corrupt real estate broker who evicted him."
1  the cops are setting a trap for him
1  the cook dies and the young boy and girl are left on their own. Days become years and Emmeline (Brooke Shields) and Richard (Christopher Atkins) make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?"
1  the consequences of past actions
1  the cons are the heroes and the guards are the heavies. Eddie Albert is the sadistic warden who'll gladly make any sacrifice to push his guards' semi-pro football team to a national championship."
1  the conflicts are in full action
1  the company that produced Happy Feet
1  the company's relationship with Disney
1 The coming of age of a youth named Sonny in a small Texas town in the 1950s.
1 "The comic mishaps and adventures of a young boy named Ralph
1  the comedian reaches new heights of hilarity
1  the clumsy White Knight
1  the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival."
1  the city-dwelling Poitier braves the wilds of the Pacific Northwest in search of his quarry."
1  the city and country's main hospital
1  the citizens of New York City are getting ready for the turn of the millennium. However
1  the citizens find themselves prisoners and their town under enemy occupation. Determined to fight back
1  the CIA
1  the child who returns is not the child they once knew."
1  the Catholic hatred of her and her romance with Lord Robert Dudley."
1  the Catholic Church holds thousands of old films and video footage documenting exorcisms/supposed exorcisms and other unexplained religious phenomena they feel the world is not ready to see. This is the first tape - Case 83-G - stolen from these archives and exposed to the public by an anonymous source."
1  the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey."
1  the caretaker settles in
1  the canine offspring of famed sports star Air Bud team up with an experienced sled dog and a husky pup
1  the calculating psychopath (Jeff Bridges) who kidnapped his girlfriend stalks Jeff
1  the Burton family is split between loyalties."
1  the burden of carrying the legacy falls into the hands of Matt Warner
1  the brothers spend their childhood reenacting their favorite films using elaborate home-made props and costumes. Their world is shaken up when one of the brothers escapes and everything changes."
1  the brokenhearted. Some call it darkâ€¦ Hard-boiled. Then there are those who call it home â€” Crooked cops
1  the British soldiers discover what appears to be a bombed out German trench
1  the British are worried that the jet will be used as a first-strike weapon
1  the bride to be
1  the bride begins to wonder if her husband has told her everything he knows."
1  the brave mother struggles to transplant her home to firmer ground."
1  the boys come out of retirement to aid her and hopefully save New York City from a new paranormal threat."
1  the boy now carries the burden of her death.  Our eagleâ€™s story begins in the nest. The first-born chick pushes his weaker brother to a certain death on the forest floor. But fate intervenes and the chick is found by Lukas. Naming him Abel
1  the bookseller who works at Marks &amp; Co.
1  the book is ruined
1  the bolero - brings heartache and torment."
1  the bloodsucking
1  the Blankenhoopers
1  the Black Swan."
1  the bitterly vengeful creditor demands a gruesome payment instead."
1  the birth of the Church of England and of Western empires
1  the benighted astronaut for whom nothing works out as planned; John Glenn
1  the Bellas are taken out of the Aca-Circuit. In order to clear their name
1  the being possesses an entirely distinct identity: sometimes a man
1  the beautiful
1  The Beach Boys and Bing Crosby."
1  the Baroness dallies with the randy new manservant and soon the decadent
1  the Barnets are led to the Zebra Lounge
1  the Barmaid."
1  the band puts on a high-octane show for a crowd of excited fans. Songs include ""We Will Rock You
1  the Bakshis have high hopes
1  the baggage because of these differences also grows silently. Things come to a head when Aaliya decides to go to Australia to study and Abhay has to deal with the prospect of a long term relationship
1  the baby Komodos survived
1  The Avengers
1  the Autobots send it far from the reaches of the ruthless Megatron
1  the A-Squad goes where no cheerleader has gone before: taking on a little after-school project known as bank robbery. But the A-Squad does things their way -- with sugar and spice -- forever changing their friendship
1  the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso
1  the angels have staked the future of the species on a thieving bank teller and an inventor/con-artist"
1 "The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven
1  the American journalist Christopher is traveling through the country searching Komomo
1  the ambitious Chief Inspector Dreyfus assigns the worst police inspector Jacques Clouseau to the case."
1  the Alpha Beta fraternity. So when a group of socially-challenged misfits try to go Greek
1  the Almighty selects him as his messenger for the modern world."
1  the All-Father must rest and regain his strength for one week. During this time
1  the air is still
1  the aging spinster begins to wonder why it is that she never found a man to share her own life with. Perhaps if Jane had accepted the proposal of a wealthy landowner she could have saved her family from financial ruin
1  the agents orchestrate the arrest of Hadji Gumus
1  the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost."
1 The adorable little VW helps its owners break up a counterfeiting ring in Mexico.
1  the actor takes charge and comes up with a plan for them to escape. remake of Ernst Lubitsch's 1942 black comedy with the same name."
1  the actors encounter a woman bing sentenced to death for practicing witchcraft and murder. Discarding the expected bible stories
1  the actor he has hired to play Holmes becomes insufferable
1  the action explodes!"
1  the accidental release of some toxic military bio weapon -- or something even more sinister? John Leguizamo and Betty Buckley co-star in this thriller from writer-director M. Night Shyamalan."
1  the 200-mile labyrinth of limestone."
1  the #1 recruit of a top-secret organization
1  The 1989 World Tour - Live captures the excitement and energy of the hottest pop star in the world. Filled with great music
1  the 18th century Countess who indulged herself in an orgy of murder and vampirism before before being walled up in her room by the authorities. The ageing Countess Dracula discovers that the blood of young virgins has a restorative effect on her celebrated beauty. Years later
1  that was covered in vines
1  that they've sold their souls
1  that they decide to keep for themselves..."
1  that story marked the beginning of a much larger and longer-term project that would reach epic proportions."
1  that she is in labor. They leave their eleven year-old son Chris with their friend Charley and they head to the Community Hospital. Lenore feels that something is wrong and delivers a monster that kills the team in the delivery room and escapes through a skylight. Lieutenant Perkins comes to the hospital to investigate the murder and the press divulges the identity of the parents. Frank discovers a dark secret about Lenore and the baby."
1  that person is their perennially upbeat brother Ned (Paul Rudd)
1  that moving has its own share of problems."
1  that makes life worth living."
1  that is
1  that his mother has kept him locked in their house for his entire thirty years
1  that fills in the backstory between TRON and TRON: Legacy. It features scenes from the real-world Flynn Lives ARG as well as purely in-universe content. The short film also reveals the full chronology of the Flynn Lives Organization
1  that exposes the family's most intimate secrets."
1  that detail the beginning
1  that came out of the low income neighborhoods of L.A.. Director David LaChapelle interviews each dance crew about how their unique dances evolved. A new and positive activity away from the drugs
1  thanks to Queen Elizabeth I (Quentin Crisp)
1  thanks to his unfortunate habit of getting caught in compromising situations (for which there is always a totally innocent explanation that the police fail to spot). Undercover policewoman Jessica is assigned by eccentric police psychologist Taccone to follow Loris and ..."
1  thanks to his new girlfriend
1  thanks in part to the bungling work of Puck. It is completely in the language of the Bard
1  Texas where they pose as gay couple to elude the local sheriff who has a few sexual secrets of his own."
1  Texas
1  testing them in life-or-death combat."
1  Terry is torn between his loyalty to his friends and his loyalties to others."
1  Terry finds a friend and drinking buddy in next-door neighbor Denny
1  Terry becomes embroiled in an espionage ring. People are killed
1  terrorizing the inhabitants of a South African wildlife reserve as they attack from below-and above."
1  terrorizing a group of varsity basketball players
1  terrorizes the opera company for the unwitting benefit of a young protÃ©gÃ©e whom he trains and loves. 25th years of Phantom of the Opera marked with a grand performance at the Royal Albert Hall"
1  terrifying reality of the MotoGP world championship into a maximum-speed
1  ten-year-old Ryan Tyler
1  tentacled monsters which liquefy and digest the bones from living creatures. The community struggles to fight back."
1  tentacled
1  temptation and incompatibility put their relationship in jeopardy."
1  tells the elusive story of countless immigrants whose pursuit of a new life led them to the now-shuttered Ellis Island Immigrant Hospital. Following its opening in 1902
1  tells of his life being raised by Indians and fighting with General Custer."
1  tells a story about the events surrounding the creation of the painting ""Girl With A Pearl Earring"" by 17th century Dutch master Johannes Vermeer. A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works."
1  telling scary stories to see who can resist becoming scared and stay the longest."
1  televangelist Jimmy Current (Chris Sarandon)."
1  teen pregnancy
1  teen-age son Wally and 8-year-old ""Beaver"" Theodore. Beaver hopes to get a bike as a gift from his father and to please him tries out for his school football team and he makes it
1  teenage skaters that unwillingly become targets of a Mexican death cult ritual
1  teenage Jess (Kristen Stewart) and her younger brother see terrifying apparitions and endure attacks from a supernatural source. Jess must warn her disbelieving family before it is too late to save them."
1  Teela
1  Ted decides to go home and face the people he feels are responsible for creating the shell of a person he has become.  But life is tricky.  The more determined Ted is to confront his demons
1  technology and science
1  teasing and torturing them until the end of the road."
1  tearing apart their perfect world and turning it into an inescapable nightmare. Security cameras capture the torment
1  team up with NYU freshman Moose
1  team up to do battle against a terrorist and his band of Ninjas."
1  teams up with his snaky brother to steal one of the most valuable books in the world. But it's not just about the book for Crunch â€” he's keen to rewrite some chapters of his own past as well."
1  teams up with his old pal Reggie to hunt down the Tall Man
1  teams up with a useless defence lawyer in their new careers... as security guards. When the two are made fall guys for a robbery at a location they are guarding
1 teacher
1 taxi
1  taunting police with his ciphers and letters. The case becomes an obsession for four men as their lives and careers are built and destroyed by the endless trail of clues."
1  taught by Mrs. Tingle
1  tastes and textures that most cannot perceive. Although attorney Matt Murdock is blind
1  Tara
1  Tanner and the ""Wet Side Story"" kids show up! Dazzled by the novelty and variety of the modern world
1  talks through a two way radio with a dying astronaut who is stranded in space
1  talented dressmaker Tilly returns to her tiny hometown to right wrongs from her past. As she tries to reconcile with her mother
1  talented Australian Aboriginal girls learn about love
1  taking on an unusual mix of female clients. He encounters a couple of problems
1  taking it and its unwitting owner (Gomez) on a high-speed race against time
1  taking an unflinching look at the nation's sexual politics as gay activists and their allies in the medical community fight to expose the truth about the burgeoning epidemic to a city and nation in denial."
1  taking a last vacation together before they face the ""real"" world. An accident leaves them hurt and stranded on a lonely Louisiana road. When the ambulance arrives
1  takes viewers into an intimate journey of Oâ€™Brienâ€™s life."
1  takes the starship on a clandestine mission before its rendezvous with the Alesia and goes missing in the nebula. Now
1  takes on the Austrian government to recover a world famous painting of her aunt plundered by the Nazis during World War II
1  takes on a new identity and remarries a widow with a teenage daughter in another town and prepares to do it again."
1  takes none of the credit for the male actor's success at playing women. And because this is the 17th century
1  takes his niece Miranda to Mexico in an attempt to reverse the effects of the alien DNA he used to create her. However the treatment goes horribly wrong
1  takes his family on vacation to the beach. Things immediately start to go wrong for the Chesters
1  takes his family on a working trip to India
1  takes a younger performer called The Kid under his wing and schools him in the arts of partying
1  takes a turn for the better when a security firm moves in and brings a sense of safety to the residents."
1  takes a job as a nighttime security guard
1  take over their school to combat its newly installed oppressive administration."
1  take on religious protesters
1  take on evil alien invaders from the 8th dimension."
1  Taggart is sent in -- posing as a handyman working with a Christian relief agency -- to find out what happened."
1  taciturn Eric travels from town to town searching for signs of life."
1  Sy suggests the difficulty of separating comedy from tragedy. To illustrate his point
1  Sylvia attracts the attention of Ray Ray
1  Syfy and THQ are teaming up to continue the saga of conflict on Mars 25 years later in an all-new Original Movie
1  Switzerland and the United States
1  Sweden's Opeth is releasing live footage from the band's recent performance at London's Royal Albert Hall. 'In Live Concert at the Royal Albert Hall' is a fierce testament to Opeth's continued success in the progressive metal community. Opeth performed two sets that evening - the first of the classic
1  swashbuckling and the fearsome Captain Hook. But the children become the heroes of an even greater story
1  swapping creepy tales of their earlier lives in the outside world. Matt is a charismatic American trying to bring the reserved
1  swap homes at Christmastime after bad breakups with their boyfriends. Each woman finds romance with a local man (Jude Law
1  swamp-dwelling iconic killer Victor Crowley. After learning the truth about her familyâ€™s connection to the hatchet-wielding madman
1  Suzie sitting on a couch
1  Suzanne. Mike takes full advantage of the situation
1  suspicion spirals into paranoia
1 suspicion of murder
1  Susan Tyler
1  Susan is given the most precious gift of all something to believe in."
1  Susan Atwell 
1  survivors are herded into prison camps. There
1  surprises and budding romance. Life's a beach for surfers Brady (Ross Lynch) and McKenzie (Maia Mitchell) â€“ until a rogue wave magically transports them inside the classic '60s beach party flick
1 surfing
1  suppressed desires come to the surface."
1  super spies and surfer guys. The extraordinary escapade begins when the girls eyewitness a crime and are forced to go undercover in the FBI Witness Protection Program."
1  Superman. The project went through years of development before the plug was pulled
1  Superman's cousin
1  Superman meets his greatest challenge as a champion. Based on the ""The Death of Superman"" storyline that appeared in DC Comics' publications in the 1990s"
1 summer
1  sultry world of New Orleans mobster ""Baby Feet"" Balboni (John Goodman). Layers of corruption and long-dead secrets reawaken grudges and a lethal alliance A tangled web of killings
1 suicide attempt
1 suicide
1  suggest an unusual connection between them. But what is their secret?"
1  suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry."
1  suffers from Asperger's syndrome
1  suffers from a serious heart disease. While he is waiting for a transplant which may (or may not) save his life
1  suffering from severe cerebral palsy that makes speech and controlled movement nearly impossible. Born into a loving family
1  suffering from PTSD and digging wells to atone for his violent past. After an attempt is made on his life
1  successfully rob a mob courier
1  success
1 success
1  suburban style."
1  stylish divorcee who is a talented clothing designer and her young daughter. Kristin has just had to close her small Manhattan boutique to return to her Ohio home town and live in her parents' former home. It's an adjustment for Kristin and Emily - especially when she runs into her former high school rival Melissa."
1  stunts and skits. Before the movie begins
1  stumble upon the hidden ruins of Hamunaptra while in the midst of a battle in 1923
1  stumbles upon a mesmerizing book by a Portuguese author
1  stumbles into the strangest house imaginable
1  studying at the University of Maine. He becomes obsessed with death
1  study
1  student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor
1  struggling to survive in a decaying English castle. Based on Dodie Smith's 1948 novel with the same name."
1  struggles to make ends meet for herself and her son
1  struggles to keep the aging theater alive
1  struggles to keep her business alive while society is crumbling around her. Based on the 1957 novel by Ayn Rand."
1  Stroud's life gains new meaning when he happens upon a helpless baby sparrow in the exercise yard and nurses it back to health. Despite having only a third grade education
1  strongest
1  strong enough to control minds; they can inflict enormous pain/damage on their victims. Doctor Paul Ruth finds a scanner that Revok hasn't
1  Strike's older brother turns himself in as the killer. Det. Rocco Klein doesn't buy the story
1  strikes fear in the townspeople as Sheriff Paul Shields attempts to overcome the demons of his past while protecting those that he loves."
1  streetwise private investigator to a refined
1  Street Fighter)
1  strange things begin to happen including the disappearance of her guide
1  strange developments begin to be discovered by Adrienne regarding Jack's past. Developments that lead her to believe she has been Deceived."
1  stop traffic with a smile and kick butt. The differences are the unsubtle humor
